family_id	family_label	product_id	carac_id	carac_label	value
85090	ISONE® 2.1	10850	101	Plus produit	> Un seul modèle de clapet pour toutes les cloisons : facile à choisir##NewLine##> Poignée ergonomique de réarmement rapide : 2 secondes suffisent##NewLine##> Axe inox en option pour environnements difficiles##NewLine##> Boitier de commande déporté en option, 0,7 m ou 3 m##NewLine##> Application ALDES SecurONE pour collecte et partage des données du clapet##NewLine##> Mécanisme unique, du clapet le plus simple au plus équipé : facile à choisir, installer et maintenir##NewLine##> Connectique BELIMO 24 V compatible avec modules MODBUS
85090	ISONE® 2.1	10851	83	Gamme	ISONE 2
85090	ISONE® 2.1	10851	93	Nom du produit	ISONE®2 Europe rectangulaire
85090	ISONE® 2.1	10851	71	Description produit	> Clapets coupe-feu destinés aux batiments tertiaires (ERP, IGH)##NewLine##> Ils restituent le degré coupe-feu des cloisons traversées par une gaine de ventilation.##NewLine##> Equipé de fusible thermique de déclenchement 70°C par défaut##NewLine##> Commandable par bobine électromagnétique 24/48Vcc à émission, 24Vcc ou 48Vcc à rupture##NewLine##> Moteur de réarmement 24/48V##NewLine##> Degré coupe-feu jusqu'à 120 minutes sur toutes les cloisons usuelles
85090	ISONE® 2.1	10851	101	Plus produit	> Un seul modèle de clapet pour toutes les cloisons : facile à choisir##NewLine##> Poignée ergonomique de réarmement rapide : 2 secondes suffisent##NewLine##> Axe inox en option pour environnements difficiles##NewLine##> Boitier de commande déporté en option, 0.7m ou 3m##NewLine##> Application ALDES SecurONE pour collecte et partage des données du clapet##NewLine##> Mécanisme unique, du clapet le plus simple au plus équipé : facile à choisir, installer et maintenir##NewLine##> Kit Easynstall pour installation facile en cloison légère##NewLine##> Connectique BELIMO 24V compatible avec modules MODBUS
85091	ISONE®1500	2251	83	Gamme	ISONE 1500
85091	ISONE®1500	2251	93	Nom du produit	ISONE® 1500 à Manchette : EI 120 S - 1500 Pa
85091	ISONE®1500	2251	71	Description produit	ISONE 1500 à Manchette est un clapet coupe feu encastré permettant le compartimentage des locaux tertiaires (ERP, IGH ...). Il est adapté aux installations de ventilation dont la pression est supérieure à 500 Pa et inférieure à 1500 Pa. Cette gamme dispose d'un mécanisme évolutif, d'une facilité de câblage grâce au bornier débrochable et de nombreuses mises en œuvres possibles.
85091	ISONE®1500	2251	101	Plus produit	> scellement au mortier traditionnel, sans accessoire de fixation,##NewLine##> mécanisme évolutif : tous les équipement sont embrochables à la main,##NewLine##> déclencheur bi-tension (24/48 V) : erreur de commande impossible.  
85091	ISONE®1500	2252	83	Gamme	ISONE 1500
85091	ISONE®1500	2252	93	Nom du produit	ISONE® 1500 à Virole : EI 120 S - 1500 Pa
85091	ISONE®1500	2252	71	Description produit	ISONE 1500 à Virole est un clapet coupe feu encastré permettant le compartimentage des locaux tertiaires (ERP, IGH ...). Il est adapté aux installations de ventilation dont la pression est supérieure à 500 Pa et inférieure à 1500 Pa. Cette gamme dispose d'un mécanisme évolutif, d'une facilité de câblage grâce au bornier débrochable et de nombreuses mises en œuvres possibles.
85091	ISONE®1500	2252	101	Plus produit	> scellement au mortier traditionnel, sans accessoire de fixation,##NewLine##> mécanisme évolutif : tous les équipement sont embrochables à la main,##NewLine##> déclencheur bi-tension (24/48 V) : erreur de commande impossible.
85092	CARTOUCHE	2150	83	Gamme	Clapets terminaux coupe-feu
85092	CARTOUCHE	2150	93	Nom du produit	Cartouche Coupe-feu CF1/CF2
85092	CARTOUCHE	2150	71	Description produit	La cartouche CF1/CF2 fait partie de la gamme de clapets terminaux coupe-feu à destination des bâtiments tertiaires et industriels. Disponibles en degré coupe-feu d'1h ou 2h, ces clapets terminaux permettent de restaurer le degré coupe-feu d'une paroi en fin de conduit aéraulique dans les résaux de VMC.
85092	CARTOUCHE	2150	101	Plus produit	> disponible en degré coupe-feu 1h ou 2h, ##NewLine##> large choix d'installations possible,##NewLine##> idéal pour restaurer le degré coupe-feu dans les résaux de VMC.
85093	PACK ALDES CONTROL	2318	83	Gamme	Appareil de contrôle
85093	PACK ALDES CONTROL	2318	93	Nom du produit	Pack "ALDES CONTROL
85093	PACK ALDES CONTROL	2318	71	Description produit	Le Pack "ALDES Control" est un contrôleur automatique de fonctions. Il permet de tester le fonctionnement de tous les organes d’un clapet coupe-feu ou d’un volet de désenfumage tels que le déclencheur électromagnétique, le contacts de signalisation de position et le moteur de réarmement. De plus, il peut être utilisé en réception de matériel avant raccordement au centralisateur de mise en sécurité incendie.
85093	PACK ALDES CONTROL	2318	101	Plus produit	> contrôleur de fonctions portatif et autonome,##NewLine##> idéal pour contrôler un clapet ou un volet indépendamment du CMSI,##NewLine##> simple d’utilisation. 
1932	Entrées d'air autoréglables	2283	83	Gamme	Mini EMMA
1932	Entrées d'air autoréglables	2283	93	Nom du produit	Mini EMMA
1932	Entrées d'air autoréglables	2283	71	Description produit	Mini EMMA est une entrée d'air autoréglable pour menuiserie qui garantit un débit d'air neuf constant, quelles que soient les conditions dans le logement.
1932	Entrées d'air autoréglables	2283	101	Plus produit	> encombrement mini pour petits vantaux en rénovation,##NewLine##> une seule référence pour 3 débits,##NewLine##> ailettes assurant la fonction anti-moustiques.##NewLine##
1932	Entrées d'air autoréglables	2222	83	Gamme	EMMA
1932	Entrées d'air autoréglables	2222	93	Nom du produit	EMMA
1932	Entrées d'air autoréglables	2222	71	Description produit	EMMA est une entrée d'air autoréglable pour menuiserie qui garantit un débit d'air neuf constant, quelles que soient les conditions dans le logement.
1932	Entrées d'air autoréglables	2222	101	Plus produit	> une seule référence pour 3 débits,##NewLine##> ailettes assurant la fonction anti-moustiques,##NewLine##> aucune vis de fixation apparente.
1932	Entrées d'air autoréglables	2282	83	Gamme	Mini EA
1932	Entrées d'air autoréglables	2282	93	Nom du produit	Mini EA
1932	Entrées d'air autoréglables	2282	71	Description produit	Mini EA est une entrée d'air autoréglable acoustique pour menuiserie qui garantit un débit d'air neuf constant, quelles que soient les conditions dans le logement.
1932	Entrées d'air autoréglables	2282	101	Plus produit	> isolation acoustique jusqu'à 37 dB##NewLine##> encombrement mini pour petits vantaux en rénovation,##NewLine##> le débit jusqu'à 45 m³/h,##NewLine##> une seule référence pour 4 débits,##NewLine##> Hygro A compatible pour les versions certifiées NF.
1932	Entrées d'air autoréglables	2192	83	Gamme	EA
1932	Entrées d'air autoréglables	2192	93	Nom du produit	EA
1932	Entrées d'air autoréglables	2192	71	Description produit	EA est une entrée d'air autoréglable acoustique pour menuiserie qui garantit un débit d'air neuf constant, quelles que soient les conditions dans le logement.
1932	Entrées d'air autoréglables	2192	101	Plus produit	> isolement acoustique jusqu'à 41 dB,##NewLine##> Hygro A compatible pour les versions certifiées NF,##NewLine##> ailettes assurant la fonction anti-moustique,##NewLine##> aucune vis de fixation apparente.
1932	Entrées d'air autoréglables	2193	83	Gamme	EAI
1932	Entrées d'air autoréglables	2193	93	Nom du produit	EAI
1932	Entrées d'air autoréglables	2193	71	Description produit	EAI est une entrée d'air autoréglable acoustique qui garantit un débit d'air neuf constant, quelles que soient les conditions dans le logement.
1932	Entrées d'air autoréglables	2193	101	Plus produit	> isolement acoustique jusqu'à 38 dB sans accessoire,##NewLine##> ailettes assurant la fonction anti-moustique,##NewLine##> aucune vis de fixation apparente.
1932	Entrées d'air autoréglables	2221	83	Gamme	ELLIA
1932	Entrées d'air autoréglables	2221	93	Nom du produit	ELLIA
1932	Entrées d'air autoréglables	2221	71	Description produit	ELLIA est une entrée d'air autoréglable acoustique qui garantit un débit d'air neuf constant, quelles que soient les conditions dans le logement.
1932	Entrées d'air autoréglables	2221	101	Plus produit	> isolement de 41 à 42 dB sans accessoire,##NewLine##> installation proche du plafond possible grâce à la diffusion latérale,##NewLine##> deux options de montage en fonction de la configuration : fente en position haute ou basse,##NewLine##> Hygro A compatible pour les versions certifiées NF.
1932	Entrées d'air autoréglables	10953	83	Gamme	Module
1932	Entrées d'air autoréglables	10953	93	Nom du produit	Module
1932	Entrées d'air autoréglables	10953	71	Description produit	Module est une entrée d'air autoréglable qui garantit un débit d'air neuf constant, quelles que soient les conditions dans le logement.
1932	Entrées d'air autoréglables	10953	101	Plus produit	> encombrement mini pour montage sur fenêtre étroite,##NewLine##> module encastré: très légère saillie.
1934	Entrées d'air hygroréglables	2217	83	Gamme	EHB²
1934	Entrées d'air hygroréglables	2217	93	Nom du produit	EHB²
1934	Entrées d'air hygroréglables	2217	71	Description produit	EHB² est une entrée d'air hygroréglable acoustique pour menuiserie. EHB² assure l'amenée d'air neuf et la répartition des débits entrant dans le logement en fonction du taux d'humidité.
1934	Entrées d'air hygroréglables	2217	101	Plus produit	> design innovant et harmonieux avec les profils de fenêtre, ##NewLine##> adapte son débit en fonction de l'occupation du logement,##NewLine##> orientation du flux d'air vers le plafond,##NewLine##> aucune vis de fixation apparente.##NewLine####NewLine##
1934	Entrées d'air hygroréglables	2218	83	Gamme	EHC
1934	Entrées d'air hygroréglables	2218	93	Nom du produit	EHC
1934	Entrées d'air hygroréglables	2218	71	Description produit	EHC est une entrée d'air hygroréglable pour coffres de volets roulants. EHC assure l'amenée d'air neuf et la répartition des débits entrant dans le logement en fonction du taux d'humidité.
1934	Entrées d'air hygroréglables	2218	101	Plus produit	> spécialement conçue pour les coffres de volets roulants,##NewLine##> adapte son débit en fonction de l'occupation du logement,##NewLine##> design ultra compact,##NewLine##> facilité de mise en oeuvre.
1934	Entrées d'air hygroréglables	2219	83	Gamme	EHL
1934	Entrées d'air hygroréglables	2219	93	Nom du produit	EHL
1934	Entrées d'air hygroréglables	2219	71	Description produit	EHL est une entrée d'air hygroréglable acoustique pour menuiserie. EHL assure l'amenée d'air neuf et la répartition des débits entrant dans le logement en fonction du taux d'humidité.
1934	Entrées d'air hygroréglables	2219	101	Plus produit	> atténuation acoustique jusqu'à 42 dB,##NewLine##> adapte son débit en fonction de l'occupation du logement,##NewLine##> orientation du flux d'air vers le plafond,##NewLine##> aucune vis de fixation apparente.##NewLine####NewLine##
1934	Entrées d'air hygroréglables	2216	83	Gamme	EFL
1934	Entrées d'air hygroréglables	2216	93	Nom du produit	EFL
1934	Entrées d'air hygroréglables	2216	71	Description produit	EFL est une entrée d'air fixe acoustique pour menuiserie. EFL assure l'amenée d'air neuf dans le logement tout en garantissant une atténuation acoustique jusqu'à 40 dB.
1934	Entrées d'air hygroréglables	2216	101	Plus produit	> atténuation acoustique jusqu'à 43 dB,##NewLine##> orientation du flux d'air vers le plafond,##NewLine##> aucune vis de fixation apparente.##NewLine####NewLine##
1934	Entrées d'air hygroréglables	74076	83	Gamme	EHT
1934	Entrées d'air hygroréglables	74076	93	Nom du produit	EHT
1934	Entrées d'air hygroréglables	74076	71	Description produit	EHT assure l'amenée d'air neuf et la répartition des débits entrant dans le logement en fonction du taux d'humidité.
1934	Entrées d'air hygroréglables	74076	101	Plus produit	> mise en oeuvre simple,##NewLine##> haute performance acoustique,##NewLine##> aucune vis de fixation apparente.
1934	Entrées d'air hygroréglables	2220	83	Gamme	EHT²
1934	Entrées d'air hygroréglables	2220	93	Nom du produit	EHT²
1934	Entrées d'air hygroréglables	2220	71	Description produit	L'entrée d'air murale EHT² assure l'amenée d'air neuf et la répartition des débits entrant dans le logement en fonction du taux d'humidité tout en garantissant une atténuation acoustique jusqu'à 48 dB.
1934	Entrées d'air hygroréglables	2220	101	Plus produit	> design contemporain,##NewLine##> haute performance acoustique jusqu'à 48 dB,##NewLine##> orientation du flux d'air en fonction du besoin.
1934	Entrées d'air hygroréglables	89058	83	Gamme	EHT²
1934	Entrées d'air hygroréglables	89058	93	Nom du produit	Electrofiltre pour EHT²
1934	Entrées d'air hygroréglables	89058	71	Description produit	L'entrée d'air filtrante EHT² assure l'amenée d'air neuf et la répartition des débits entrant dans le logement en fonction du taux d'humidité tout en garantissant une filtration des particlues fines: ##NewLine##> ePM10  90%,##NewLine##> ePM2.5  80%,##NewLine##> ePM1  77%,  ##NewLine##L'entrée d'air filtrante EHT² a une atténuation acoustique de 41 dB pour les murs de 300 mm d'épais et 43 dB pour les murs de 350 mm épais (avec rallonge acoustique de 50 mm).
1934	Entrées d'air hygroréglables	89058	101	Plus produit	> amélioration durable de la qualité d'air intérieur,##NewLine##> seule entrée d'air filtrante hygroréglable,##NewLine##> simplicité d'entretien sans consommable,##NewLine##> Made in France.
2080	Entrée d'air filtrante	1957	83	Gamme	AirFILTER®  
2080	Entrée d'air filtrante	1957	93	Nom du produit	AirFILTER®  
2080	Entrée d'air filtrante	1957	71	Description produit	AirFILTER® est une entrée d'air filtrante à débit fixe de 30 m³/h pour menuiserie à destination de la rénovation. AirFILTER® dispose d'un filtre pollens permettant de capter les polluants extérieurs pour une qualité d'air améliorée.##NewLine##Grâce à un socle de fixation universel, elle s'installe sur tous types de mortaises avec une grande facilité de mise en œuvre et permet l'orientation de jet d'air vers le plafond.
2080	Entrée d'air filtrante	1957	101	Plus produit	> qualité de l'air améliorée grâce au filtre pollen,##NewLine##> s'installe sur tous types de mortaises,##NewLine##> facilité de mise en œuvre,##NewLine##> orientation de jet d’air vers le plafond. ##NewLine##
2097	Manchons	2299	83	Gamme	Manchon
2097	Manchons	2299	93	Nom du produit	MTC Acoustique
2097	Manchons	2299	71	Description produit	Le manchon MTC Acoustique placé dans l'isolant du mur permet d'augmenter l'atténuation acoustique des entrées d'air afin de diminuer l'inconfort des bruits extérieurs à l'intérieur du bâtiment.
2097	Manchons	2299	101	Plus produit	> haute performance acoustique : de 47 à 53 dB,##NewLine##> adaptation de toutes les entrées d'air Aldes : auto, hygro et fixe,##NewLine##> adapté aux réservations circulaires diamètre 100 ou 125 mm en PVC ou tôle.
